Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.395450592041016,28.654464723898236,28.38205389678882,28.623204632611635,147544800
2015-06-15,28.33963394165039,28.411085835312466,28.06945641550481,28.156538357669604,175955600
2015-06-16,28.491466522216797,28.547288361681776,28.216824026035603,28.364192796378532,125976400
2015-06-17,28.424480438232422,28.55398580700036,28.299438363372378,28.518260716716984,131672400
2015-06-18,28.55398941040039,28.650003051502733,28.406620626119764,28.408853976902844,141628800
2015-06-19,28.268186569213867,28.540597489728643,28.22352976736296,28.51603573764631,218867600
2015-06-22,28.493703842163086,28.594182485778497,28.375361798579018,28.4669087422101,136157200
2015-06-23,28.36419105529785,28.49369812375843,28.330697612965324,28.464671382295435,121075600
2015-06-24,28.605342864990234,28.982699035849468,28.384288863009008,28.404383907031253,221123600
2015-06-25,28.469139099121094,28.848726939023745,28.469139099121094,28.772810052462177,127752400
2015-06-26,28.30167007446289,28.578545896423,28.248081590368365,28.5070940164479,176267200
2015-06-29,27.805971145629883,28.23914911428784,27.79480780117253,28.013628432264692,196645600
2015-06-30,28.006935119628906,28.161003951342472,27.879661385814753,28.038195215404492,177482800
2015-07-01,28.268186569213867,28.344105176617756,28.131981108956477,28.335173475538017,120955200
2015-07-02,28.232452392578125,28.28827422872065,28.082848577020254,28.230219042139197,108844000
2015-07-06,28.13420867919922,28.185565523968155,27.87742786244942,27.897524611636374,112241600
2015-07-07,28.064983367919922,28.167695329127827,27.636270425362397,28.10964014982004,187787200
2015-07-08,27.36833381652832,27.830538620225102,27.361635467764923,27.794813525637824,243046400
2015-07-09,26.810115814208984,27.70103198892368,26.620321880745106,27.65414184325949,314380000
2015-07-10,27.526865005493164,27.654138730411738,27.064660246204934,27.227660765825657,245418000
2015-07-13,28.058290481567383,28.080618876862893,27.759084533255947,27.91761835446566,165762000
2015-07-14,28.047121047973633,28.21681989207839,27.91984734078184,28.143134665928642,127072400
2015-07-15,28.317302703857422,28.390987940927992,28.040426856633054,28.07168695050287,134596800
2015-07-16,28.694652557373047,28.70805265866787,28.43564014939327,28.522722068791797,144889600
2015-07-17,28.9425048828125,28.9425048828125,28.649999002822348,28.821931214325204,184658800
2015-07-20,29.48955535888672,29.69051256613425,29.183649440933447,29.243937965945232,235600800
2015-07-21,29.194826126098633,29.67935935161535,29.098814184187123,29.663731006067156,307025600
2015-07-22,27.960041046142578,28.02256122890645,27.238822186865725,27.238822186865725,461802400
2015-07-23,27.946651458740234,28.37759450004592,27.924321356176137,28.178868852768506,203998000
2015-07-24,27.799272537231445,28.076148348962484,27.665300480171084,27.98236807937494,168649200
2015-07-27,27.41298484802246,27.60054709170659,27.26784944586523,27.48443672572424,177822000
2015-07-28,27.5491943359375,27.667538069746648,27.3638671186555,27.5491943359375,134472400
2015-07-29,27.462114334106445,27.575991374671265,27.301347148261407,27.49784113253757,148046800
2015-07-30,27.323673248291016,27.368330036243712,27.176302781662045,27.31250819952921,134513200
2015-07-31,27.084758758544922,27.38396301770405,26.997676820219656,27.37503131844666,171540000
2015-08-03,26.446149826049805,27.36832581299391,26.240724203944076,27.12940845686545,279904000
2015-08-04,25.59765625,26.280914851253925,25.287287035473092,26.21839467905382,496554400
2015-08-05,25.767362594604492,26.22286902951498,25.030513599165996,25.22030752115851,397250400
2015-08-06,25.823429107666016,26.13071799542475,25.596889351141915,26.011840324697488,211612000
2015-08-07,25.910907745361328,26.07464606067443,25.682124507072878,25.700068760225193,154681600
2015-08-10,26.852964401245117,26.913524125357984,26.137453032004053,26.137453032004053,219806400
2015-08-11,25.455589294433594,26.507547865105497,25.4197024905373,26.42455695725377,388331200
2015-08-12,25.848106384277344,25.88848010107389,24.58979420725311,25.2402588839715,404870000
2015-08-13,25.827917098999023,26.108289621325852,25.691095171202885,26.027542197995082,194143200
2015-08-14,26.009599685668945,26.088103654920044,25.572219206085563,25.64175104867108,171718000
2015-08-17,26.27876091003418,26.38866647768475,25.90642531782848,26.027546472717383,163538800
2015-08-18,26.130720138549805,26.341560831476333,26.020814584501316,26.115019345114305,138242800
2015-08-19,25.79652214050293,26.135211002376796,25.72250336489135,26.041006221375795,193146000
2015-08-20,25.267179489135742,25.64848554719514,25.038394485293242,25.587925817506584,274006400
2015-08-21,23.721757888793945,25.09894752586456,23.697084970926394,24.769229179141824,513102000
2015-08-24,23.129613876342773,24.40362677759417,20.63541912283421,21.27915509630601,648825200
2015-08-25,23.26868438720703,24.921761998296493,23.21485332242341,24.921761998296493,414406400
2015-08-26,24.603254318237305,24.648113244948537,23.56251147495979,24.020078003441117,387098400
2015-08-27,25.32773780822754,25.399513122615115,24.67727305900723,25.17297330263905,338464400
2015-08-28,25.410722732543945,25.415207939962393,25.01820119999396,25.159508335659048,212657600
2015-08-31,25.291851043701172,25.688857877651053,25.12138403005911,25.12811269840866,224917200
2015-09-01,24.16138458251953,25.09446351743567,24.080637153090667,24.706428875535263,307383600
2015-09-02,25.19764518737793,25.19764518737793,24.47764856445594,24.724377818540738,247555200
2015-09-03,24.755775451660156,25.296332841717195,24.681756687277375,25.23128620434368,212935600
2015-09-04,24.509044647216797,24.773716387417842,24.338579378873042,24.441756265899464,199985200
2015-09-08,25.19091033935547,25.246984844935913,24.744557754087413,25.06530399445787,219374400
2015-09-09,24.70643424987793,25.574466738172337,24.621199882907593,25.516150468544666,340043200
2015-09-10,25.24922752380371,25.408478909378395,24.65035223341905,24.73334140390754,251571200
2015-09-11,25.617076873779297,25.617076873779297,25.067547404671917,25.074276071527077,199662000
2015-09-14,25.863807678222656,26.218199009025287,25.762874239912513,26.148667160912005,233453600
2015-09-15,26.08137321472168,26.13744771912597,25.664178765053123,26.00286925080729,173364800
2015-09-16,26.110538482666016,26.139696614967626,25.892969086526172,26.074649970979333,148694000
2015-09-17,25.552030563354492,26.12847641838841,25.50717164291733,25.94231035844189,256450400
2015-09-18,25.446611404418945,25.63726610331166,25.0922218094221,25.16848231997262,297141200
2015-09-21,25.84137725830078,25.877265766487003,25.493716319352583,25.49595806767053,200888000
2015-09-22,25.435400009155273,25.61035221983528,25.238016623765834,25.43091308971004,201384800
2015-09-23,25.641752243041992,25.73147180261867,25.412968991816815,25.486986045553678,143026800
2015-09-24,25.794269561767578,25.906418559862217,25.20436644784261,25.401748068436333,200878000
2015-09-25,25.72922706604004,26.173337922710438,25.57446087623308,26.117263414665388,224607600
2015-09-28,25.220067977905273,25.69782210773061,25.220067977905273,25.536327271942337,208436000
2015-09-29,24.46194839477539,25.46007589130481,24.192791379564408,25.307553126349635,293461600
2015-09-30,24.74007797241211,25.018207101936135,24.387930068586687,24.710918127909963,265892000
2015-10-01,24.57857894897461,24.587551075675574,24.069421454058606,24.46418647261006,255716400
2015-10-02,24.758024215698242,24.8993331170644,24.123261879057416,24.226438802014084,232079200
2015-10-05,24.847734451293945,24.980071173318276,24.464185041372186,24.645865890477733,208258800
2015-10-06,24.966615676879883,25.06306390790795,24.621196470669094,24.814092932725227,192787200
2015-10-07,24.847734451293945,25.069789012562733,24.540447258239688,25.063060345745207,187062400
2015-10-08,24.560638427734375,24.715404642141984,24.271293714878546,24.715404642141984,247918400
2015-10-09,25.14829444885254,25.184181241956313,24.55838956502569,24.672782033606488,211064400
2015-10-12,25.031661987304688,25.289605086536547,24.99577518923133,25.285119878499245,121868800
2015-10-13,25.074281692504883,25.222317530278357,24.825310695502758,24.856712288704962,132197200
2015-10-14,24.719886779785156,25.013716664543725,24.57409271155276,24.962129073655152,177849600
2015-10-15,25.089977264404297,25.14380831136145,24.782688353476704,24.881380032279928,150694000
2015-10-16,24.906055450439453,25.121381371126688,24.79166296682932,25.072035526774933,156930400
2015-10-19,25.060819625854492,25.0653048334975,24.697456201477024,24.852222389662305,119036800
2015-10-20,25.518394470214844,25.608114053824306,24.85671574970517,24.973350010516363,195871200
2015-10-21,25.516143798828125,25.92436613580862,25.50268475367488,25.569974845666728,167180800
2015-10-22,25.90641975402832,25.90641975402832,25.592402202636986,25.643991497092028,166616400
2015-10-23,26.709413528442383,26.743058579861522,26.092593860372293,26.175583047779984,237467600
2015-10-26,25.857072830200195,26.496321779641917,25.77632541434883,26.485107906542396,265335200
2015-10-27,25.693342208862305,26.13969484741818,25.56773413771088,25.883995208345304,279537600
2015-10-28,26.75202178955078,26.758752167028206,26.03202541268124,26.227165289335915,342205600
2015-10-29,27.03464698791504,27.07053550169343,26.527732853975635,26.624181095681912,204909200
2015-10-30,26.803617477416992,27.18941040444977,26.792401890203436,27.1378210990291,197461200
2015-11-02,27.18043327331543,27.220806984090192,26.828285461491465,27.09520064446117,128813200
2015-11-03,27.492206573486328,27.69856032865356,27.072768685503767,27.092956395932074,182076000
2015-11-04,27.364368438720703,27.7725909158316,27.279135776030284,27.61782467787867,179544400
2015-11-05,27.23821449279785,27.63692237202805,27.0715239466286,27.44770463648238,158210800
2015-11-06,27.26974868774414,27.43869228536737,27.170636279108386,27.281012281685616,132169200
2015-11-09,27.15937614440918,27.43869578018609,27.042242657981237,27.247226688875976,135485600
2015-11-10,26.303396224975586,26.596232538644294,26.143463127646314,26.332680887492543,236511600
2015-11-11,26.15472984313965,26.44981753636232,25.951997118619467,26.213297456575184,180872000
2015-11-12,26.066871643066406,26.314655247715674,26.05110364236827,26.18851124213056,130102400
2015-11-13,25.30550193786621,26.03308658156117,25.289733934743825,25.949740440152322,183249600
2015-11-16,25.719974517822266,25.733489456288183,25.00365356321389,25.0892510378034,152426800
2015-11-17,25.60959815979004,25.915949363767915,25.526252030363505,25.8866647060483,110467600
2015-11-18,26.4205322265625,26.46558317527937,26.01731987678746,26.075887484986215,186698800
2015-11-19,26.75616455078125,26.97466524569888,26.301143813878102,26.499370380292167,173183200
2015-11-20,26.8732967376709,27.01295568430863,26.771929543716215,26.850769548847712,137148400
2015-11-23,26.52414321899414,26.9701550458595,26.431786566305384,26.86653479991205,129930000
2015-11-24,26.778690338134766,26.884561951850607,26.382237200649325,26.42954120960213,171212800
2015-11-25,26.58722496032715,26.857535830351882,26.562446420943623,26.85302970396378,85553200
2015-11-27,26.53765869140625,26.672814938905013,26.49035469221491,26.645783345688645,52185600
2015-11-30,26.648040771484375,26.89807746428209,26.524148097185197,26.578209573886948,156721200
2015-12-01,26.431787490844727,26.762917208669343,26.32366455354471,26.749402271152615,139409600
2015-12-02,26.193017959594727,26.605240795250975,26.14796701607765,26.43179105368523,133546400
2015-12-03,25.949735641479492,26.3078969584324,25.728983638588,26.253835488950443,166278000
2015-12-04,26.812477111816406,26.862034179405825,25.92946558311689,25.970012118546116,231108000
2015-12-07,26.64353370666504,26.9994419961202,26.53766210119315,26.80121544281288,128336800
2015-12-08,26.632274627685547,26.71561905204534,26.32367031108492,26.472339812035365,137238000
2015-12-09,26.044357299804688,26.510641769462186,25.922717648774395,26.499378170473044,185445600
2015-12-10,26.168230056762695,26.341679736232816,26.019560621513882,26.138947125818326,116850800
2015-12-11,25.49471092224121,25.992531099349584,25.42037533941859,25.94748016838107,187544800
2015-12-14,25.337034225463867,25.382085162264787,24.731089329567933,25.269456101679406,257274800
2015-12-15,24.88877296447754,25.40912046906789,24.857236960391255,25.215398319061666,213292400
2015-12-16,25.08024024963379,25.22665838298991,24.508086091703493,25.019421308575538,224954000
2015-12-17,24.548625946044922,25.285219100410544,24.548625946044922,25.233408986611916,179091200
2015-12-18,23.884122848510742,24.670273359488462,23.834565777468676,24.53286746057647,385813200
2015-12-21,24.17696189880371,24.185972432616467,23.780507003960455,24.165698301891865,190362400
2015-12-22,24.154434204101562,24.264810225644474,23.978731388772907,24.192727680349428,131157600
2015-12-23,24.465290069580078,24.519351549372036,24.147675223812477,24.163443227026107,130629600
2015-12-24,24.334638595581055,24.553139284369426,24.316617530435273,24.553139284369426,54281600
2015-12-28,24.062070846557617,24.25804601773121,23.917905796010245,24.235518832234526,106816800
2015-12-29,24.49457550048828,24.650004204080133,24.071090715043937,24.093616190696064,123724800
2015-12-30,24.17470359802246,24.485559213586477,24.143167595802193,24.458529336588093,100855200
2015-12-31,23.710674285888672,24.10938047094601,23.611560146030712,24.104876063944907,163649200
2016-01-04,23.730953216552734,23.735459343375492,22.976338520621635,23.113746172790492,270597600
2016-01-05,23.13626480102539,23.843575267401853,23.068688385946427,23.821049795708866,223164000
2016-01-06,22.68349838256836,23.059680854996756,22.49653539645649,22.65196237437679,273829600
2016-01-07,21.726152420043945,22.555102654007786,21.72164801227934,22.228478955688608,324377600
2016-01-08,21.84103012084961,22.325335489351968,21.795979178070308,22.19919147470328,283192000
2016-01-11,22.194684982299805,22.31407152541594,21.92662723702021,22.29379911707544,198957600
2016-01-12,22.516801834106445,22.68124102054957,22.264512116925367,22.649705020724824,196616800
2016-01-13,21.937894821166992,22.793876624144982,21.91762240914001,22.597901381632845,249758400
2016-01-14,22.417692184448242,22.63394153867265,21.566216582054608,22.0662899913546,252680400
2016-01-15,21.87932777404785,22.00997793908476,21.480621526671204,21.669837584793374,319335600
2016-01-19,21.773456573486328,22.22171987191926,21.51215625892898,22.167658389749423,212350800
2016-01-20,21.802734375,22.11809609733299,21.043613866354963,21.422047589437927,289337600
2016-01-21,21.692363739013672,22.048270362500734,21.38601247224195,21.86355872093986,208646000
2016-01-22,22.84568214416504,22.854692676782985,22.15864578823454,22.21721167237613,263202000
2016-01-25,22.399673461914062,22.870462222533124,22.34786332551053,22.868209159580758,207178000
2016-01-26,22.523563385009766,22.72404301390903,22.09106812167091,22.51004844508774,300308000
2016-01-27,21.043621063232422,21.76669969383574,21.02559999440265,21.63379817802954,533478800
2016-01-28,21.194541931152344,21.29140302003716,20.811603701747394,21.126965506389833,222715200
2016-01-29,21.92662811279297,21.92662811279297,21.25310670655269,21.35222084528705,257666000
2016-02-01,21.721647262573242,21.784719280602793,21.48963160257156,21.73065779637512,163774000
2016-02-02,21.282386779785156,21.633788877984557,21.2373341270782,21.49412823246745,149428800
2016-02-03,21.70362091064453,21.81399691532227,21.192285701617187,21.399522772852215,183857200
2016-02-04,21.878015518188477,22.0433470401719,21.558678918068512,21.71042043534473,185886800
2016-02-05,21.293691635131836,21.95048530071671,21.21895439813523,21.859892773065564,185672400
2016-02-08,21.51790428161621,21.674174589855877,21.071737596544722,21.092120004090088,216085600
2016-02-09,21.51338005065918,21.72853754079699,21.273311297699493,21.35484440774409,177324800
2016-02-10,21.350311279296875,21.821391030393816,21.311810017462367,21.724004367695013,169374400
2016-02-11,21.221220016479492,21.452231070787203,20.96982654862582,21.24160415793437,200298800
2016-02-12,21.286893844604492,21.402399340733933,21.064944004255242,21.332190964610376,161405600
2016-02-16,21.88707733154297,21.934638033430748,21.427322152051858,21.520178266811072,196231600
2016-02-17,22.222265243530273,22.24264765726417,21.77609842299308,21.893867511909757,179452800
2016-02-18,21.801008224487305,22.396651175658235,21.762505235441324,22.38532646219024,156084000
2016-02-19,21.75118064880371,21.914246834451163,21.696825829557408,21.742121224277902,141496800
2016-02-22,21.94143295288086,21.94596353107467,21.724011853129117,21.8123391209061,137123200
2016-02-23,21.445430755615234,21.855359748221122,21.413723636182095,21.83271205261294,127770400
2016-02-24,21.764768600463867,21.828182843300198,21.135153292433845,21.284631203041073,145022800
2016-02-25,21.914249420166016,21.914249420166016,21.572263447576336,21.753448503653868,110330800
2016-02-26,21.948223114013672,22.199614845314983,21.873484144430357,22.013900929565107,115964400
2016-02-29,21.898393630981445,22.247173705330145,21.889334206307748,21.93689488991322,140865200
2016-03-01,22.768083572387695,22.82243840662474,22.063729104403325,22.115820377816053,201628400
2016-03-02,22.817909240722656,22.84961637091377,22.56651575998669,22.763554407239177,132678400
2016-03-03,22.98776626586914,23.03532695424258,22.7499610960932,22.779404661211583,147822800
2016-03-04,23.329755783081055,23.497350862041575,22.958327917325843,23.184808407562386,184220400
2016-03-07,23.071563720703125,23.288984742123198,22.865465684869566,23.18933279267324,143315600
2016-03-08,22.881319046020508,23.04665053089118,22.73863698794127,22.824698934859256,126247600
2016-03-09,22.901704788208008,23.005885592690777,22.70919501445261,22.944734900725788,108806800
2016-03-10,22.913028717041016,23.155362750632587,22.68201939810401,22.96738527389231,134054400
2016-03-11,23.159893035888672,23.16442188494813,22.987767397179063,23.15536245892038,109632800
2016-03-14,23.218778610229492,23.307107589239525,23.051183534795303,23.080627103768308,100304400
2016-03-15,23.685325622558594,23.821213545524536,23.519994135545762,23.544907123012198,160270800
2016-03-16,24.000133514404297,24.077136037852313,23.687589388175116,23.692119964794824,153214000
2016-03-17,23.961639404296875,24.1133809360807,23.771394871388694,23.89822340805467,137682800
2016-03-18,23.988807678222656,24.120166747508094,23.823477925422555,24.083929047880954,176820800
2016-03-21,23.986547470092773,24.380623005113264,23.812156540105804,23.991076319224767,142010800
2016-03-22,24.169998168945312,24.299091979127244,23.82801214523532,23.837071572184282,129777600
2016-03-23,24.03636932373047,24.249261497777155,23.98427978832034,24.1156388628559,102814000
2016-03-24,23.93219566345215,24.06355477716926,23.755541137788754,23.886900251505864,104532000
2016-03-28,23.823482513427734,24.049962995987833,23.79403894483319,24.00693115137055,77645600
2016-03-29,24.38741111755371,24.412324101396788,23.75326526539828,23.755530553359044,124760400
2016-03-30,24.81319808959961,25.007971419075243,24.595777060212356,24.607101774122537,182404400
2016-03-31,24.68410301208496,24.890201044722406,24.659190025108817,24.849434495844047,103553600
2016-04-01,24.910581588745117,24.912846876821035,24.50518141858237,24.63654048044911,103496000
2016-04-04,25.166513442993164,25.408847505611973,24.974003638259468,25.007976058383598,149424800
2016-04-05,24.869815826416016,25.078179138251425,24.781488595666413,24.801872733174786,106314800
2016-04-06,25.130273818969727,25.134804396192514,24.73166769090215,24.964944036425578,105616400
2016-04-07,24.58218765258789,25.00797026618707,24.48706628059903,24.901524180810107,127207600
2016-04-08,24.6093692779541,24.86076101588604,24.4983926009516,24.66598939678476,94326800
2016-04-11,24.69090461730957,25.05100952930948,24.647874495078657,24.67958162847372,117630000
2016-04-12,25.012502670288086,25.026090945019725,24.609367726100686,24.76337278081606,108929200
2016-04-13,25.374876022338867,25.442819137186543,25.094040679568387,25.094040679568387,133029200
2016-04-14,25.388458251953125,25.454137790196775,25.21406906468522,25.27974860292887,101895600
